 nm      %
------------
306.0	18.4
306.9	20.0
307.8	20.3
308.7	20.4
309.6	20.2
310.5	20.2
311.4	20.2
312.2	20.1
313.1	20.1
314.0	20.1
314.9	20.1
315.8	20.0
316.7	20.0
317.6	19.9
318.5	19.8
319.3	19.7
320.2	19.7
321.1	19.7
322.0	19.8
322.9	19.8
323.8	19.7
324.7	19.7
325.5	19.6
326.4	19.6
327.3	19.7
328.2	19.8
329.1	19.8
330.0	19.8
330.9	19.8
331.8	19.7
332.6	19.6
333.5	19.6
334.4	19.5
335.3	19.5
336.2	19.4
337.1	19.4
338.0	19.4
338.8	19.3
339.7	19.3
340.6	19.3
341.5	19.3
342.4	19.3
343.3	19.4
344.2	19.4
345.1	19.4
345.9	19.4
346.8	19.4
347.7	19.4
348.6	19.3
349.5	19.2
350.4	19.2
351.3	19.2
352.1	19.3
353.0	19.3
353.9	19.3
354.8	19.4
355.7	19.4
356.6	19.4
357.5	19.4
358.4	19.5
359.2	19.5
360.1	19.5
361.0	19.6
361.9	19.6
362.8	19.7
363.7	19.7
364.6	19.8
365.5	19.8
366.3	19.9
367.2	19.9
368.1	20.0
369.0	20.0
369.9	20.1
370.8	20.1
371.7	20.1
372.5	20.1
373.4	20.0
374.3	20.0
375.2	20.0
376.1	20.1
377.0	20.2
377.9	20.2
378.8	20.2
379.6	20.3
380.5	20.3
381.4	20.4
382.3	20.5
383.2	20.6
384.1	20.7
385.0	20.7
385.8	20.8
386.7	20.8
387.6	20.8
388.5	21.0
389.4	21.1
390.3	21.3
391.2	21.4
392.1	21.5
392.9	21.6
393.8	21.6
394.7	21.7
395.6	21.8
396.5	21.9
397.4	22.0
398.3	22.0
399.2	22.2
400.0	22.4
400.9	22.6
401.8	22.7
402.7	22.7
403.6	22.8
404.5	23.0
405.4	23.1
406.2	23.3
407.1	23.5
408.0	23.6
408.9	23.8
409.8	24.0
410.7	24.1
411.6	24.3
412.5	24.5
413.3	24.6
414.2	24.7
415.1	24.9
416.0	25.1
416.9	25.3
417.8	25.7
418.7	25.9
419.5	26.2
420.4	26.7
421.3	27.1
422.2	27.6
423.1	28.2
424.0	28.7
424.9	29.4
425.8	30.2
426.6	31.0
427.5	31.9
428.4	32.9
429.3	33.8
430.2	34.9
431.1	36.1
432.0	37.2
432.9	38.3
433.7	39.5
434.6	40.7
435.5	42.1
436.4	43.4
437.3	44.9
438.2	46.3
439.1	47.6
439.9	49.0
440.8	50.4
441.7	51.7
442.6	53.1
443.5	54.3
444.4	55.5
445.3	56.6
446.2	57.8
447.0	58.7
447.9	59.7
448.8	60.5
449.7	61.5
450.6	62.3
451.5	63.2
452.4	63.9
453.2	64.7
454.1	65.4
455.0	66.2
455.9	66.9
456.8	67.6
457.7	68.0
458.6	68.5
459.5	68.9
460.3	69.2
461.2	69.4
462.1	69.5
463.0	69.5
463.9	69.4
464.8	69.2
465.7	68.8
466.5	68.3
467.4	67.8
468.3	67.4
469.2	67.0
470.1	66.6
471.0	66.1
471.9	65.5
472.8	64.9
473.6	64.2
474.5	63.6
475.4	63.0
476.3	62.5
477.2	62.1
478.1	61.6
479.0	61.2
479.9	60.6
480.7	60.1
481.6	59.7
482.5	59.4
483.4	58.9
484.3	58.5
485.2	58.1
486.1	57.7
486.9	57.3
487.8	57.2
488.7	57.0
489.6	56.9
490.5	56.7
491.4	56.8
492.3	56.9
493.2	57.1
494.0	57.3
494.9	57.5
495.8	57.6
496.7	57.9
497.6	58.2
498.5	58.7
499.4	59.2
500.2	59.8
501.1	60.5
502.0	61.2
502.9	61.9
503.8	62.8
504.7	63.7
505.6	64.5
506.5	65.5
507.3	66.5
508.2	67.7
509.1	68.5
510.0	69.6
510.9	70.7
511.8	71.8
512.7	72.8
513.6	74.1
514.4	75.1
515.3	76.3
516.2	77.3
517.1	78.5
518.0	79.6
518.9	80.9
519.8	81.8
520.6	83.0
521.5	84.0
522.4	85.4
523.3	86.3
524.2	87.6
525.1	88.5
526.0	89.6
526.9	90.3
527.7	91.2
528.6	91.8
529.5	92.8
530.4	93.4
531.3	94.1
532.2	94.6
533.1	95.3
533.9	95.9
534.8	96.4
535.7	96.8
536.6	97.2
537.5	97.5
538.4	97.9
539.3	98.1
540.2	98.5
541.0	98.7
541.9	99.0
542.8	99.3
543.7	99.5
544.6	99.6
545.5	99.7
546.4	99.8
547.2	99.8
548.1	99.8
549.0	99.9
549.9	99.9
550.8	100.0
551.7	100.0
552.6	99.9
553.5	99.8
554.3	99.8
555.2	99.8
556.1	99.7
557.0	99.7
557.9	99.6
558.8	99.5
559.7	99.4
560.6	99.3
561.4	99.3
562.3	99.2
563.2	99.1
564.1	99.0
565.0	98.8
565.9	98.7
566.8	98.5
567.6	98.3
568.5	98.1
569.4	98.0
570.3	97.9
571.2	97.9
572.1	97.8
573.0	97.7
573.9	97.5
574.7	97.5
575.6	97.4
576.5	97.4
577.4	97.3
578.3	97.2
579.2	97.2
580.1	97.2
580.9	97.1
581.8	97.1
582.7	97.0
583.6	97.0
584.5	96.9
585.4	97.0
586.3	97.0
587.2	96.9
588.0	96.8
588.9	96.8
589.8	96.6
590.7	96.3
591.6	96.0
592.5	95.6
593.4	95.1
594.3	94.7
595.1	94.2
596.0	93.7
596.9	93.1
597.8	92.7
598.7	92.0
599.6	91.4
600.5	90.7
601.3	90.0
602.2	89.3
603.1	88.5
604.0	87.5
604.9	86.8
605.8	85.7
606.7	84.9
607.6	83.8
608.4	82.9
609.3	82.0
610.2	81.1
611.1	80.0
612.0	79.1
612.9	78.0
613.8	77.1
614.6	76.0
615.5	75.1
616.4	73.9
617.3	72.8
618.2	71.6
619.1	70.5
620.0	69.3
620.9	67.9
621.7	66.3
622.6	65.0
623.5	63.2
624.4	61.9
625.3	60.3
626.2	59.1
627.1	57.4
627.9	56.3
628.8	54.9
629.7	53.9
630.6	52.8
631.5	51.5
632.4	50.3
633.3	49.2
634.2	48.0
635.0	47.0
635.9	45.8
636.8	44.9
637.7	44.0
638.6	43.1
639.5	42.0
640.4	41.2
641.3	40.2
642.1	39.4
643.0	38.6
643.9	37.9
644.8	37.3
645.7	36.8
646.6	36.3
647.5	35.8
648.3	35.3
649.2	34.7
650.1	34.1
651.0	33.6
651.9	33.0
652.8	32.4
653.7	31.7
654.6	31.1
655.4	30.3
656.3	29.7
657.2	28.8
658.1	27.9
659.0	27.0
659.9	26.2
660.8	25.2
661.6	24.5
662.5	23.7
663.4	23.1
664.3	22.3
665.2	21.5
666.1	20.8
667.0	20.1
667.9	19.3
668.7	18.7
669.6	18.1
670.5	17.5
671.4	17.0
672.3	16.5
673.2	16.0
674.1	15.7
675.0	15.2
675.8	14.7
676.7	14.3
677.6	13.9
678.5	13.4
679.4	13.1
680.3	12.6
681.2	12.3
682.0	12.1
682.9	11.8
683.8	11.6
684.7	11.4
685.6	11.1
686.5	10.8
687.4	10.5
688.3	10.3
689.1	10.1
690.0	9.9
690.9	9.7
691.8	9.5
692.7	9.2
693.6	9.1
694.5	9.0
695.3	8.8
696.2	8.6
697.1	8.5
698.0	8.4
698.9	8.2
699.8	8.1
700.7	7.9
701.6	7.7
702.4	7.7
703.3	7.6
704.2	7.4
705.1	7.3
706.0	7.3
706.9	7.1
707.8	7.0
708.7	6.9
709.5	6.7
710.4	6.7
711.3	6.6
712.2	6.5
713.1	6.4
714.0	6.3
714.9	6.2
715.7	6.1
716.6	6.1
717.5	6.1
718.4	6.0
719.3	5.9
720.2	5.8
721.1	5.8
722.0	5.7
722.8	5.6
723.7	5.5
724.6	5.4
725.5	5.4
726.4	5.3
727.3	5.3
728.2	5.3
729.0	5.3
729.9	5.2
730.8	5.1
731.7	5.0
732.6	4.9
733.5	4.9
734.4	4.8
735.3	4.7
736.1	4.7
737.0	4.6
737.9	4.5
738.8	4.4
739.7	4.3
740.6	4.2
741.5	4.2
742.3	4.2
743.2	4.1
744.1	4.1
745.0	4.0
745.9	4.0
746.8	3.9
747.7	3.9
748.6	3.9
749.4	3.8
750.3	3.7
751.2	3.7
752.1	3.7
753.0	3.6
753.9	3.6
754.8	3.5
755.7	3.5
756.5	3.5
757.4	3.4
758.3	3.4
759.2	3.4
760.1	3.3
761.0	3.3
761.9	3.3
762.7	3.3
763.6	3.3
764.5	3.3
765.4	3.3
766.3	3.2
767.2	3.2
768.1	3.2
769.0	3.2
769.8	3.3
770.7	3.3
771.6	3.3
772.5	3.3
773.4	3.3
774.3	3.3
775.2	3.2
776.0	3.2
776.9	3.2
777.8	3.2
778.7	3.1
779.6	3.1
780.5	3.1
781.4	3.1
782.3	3.1
783.1	3.1
784.0	3.1
784.9	3.0
785.8	3.0
786.7	3.0
787.6	3.0
788.5	3.0
789.4	3.0
790.2	3.0
791.1	3.0
792.0	3.0
792.9	3.0
793.8	3.0
794.7	3.0
795.6	2.9
796.4	2.9
797.3	3.0
798.2	3.0
799.1	2.9
800.0	2.9
800.9	2.9
801.8	2.9
802.7	2.9
803.5	2.9
804.4	2.9
805.3	2.9
806.2	2.9
807.1	2.9
808.0	2.9
808.9	2.9
809.7	2.9
810.6	2.9
811.5	2.9
812.4	2.9
813.3	2.9
814.2	2.9
815.1	2.9
816.0	2.9
816.8	2.9
817.7	2.9
818.6	2.9
819.5	2.9
820.4	2.9
821.3	2.9
822.2	2.9
823.0	2.8
823.9	2.8
824.8	2.9
825.7	2.8
826.6	2.8
827.5	2.8
828.4	2.8
829.3	2.8
830.1	2.8
831.0	2.7
831.9	2.7
832.8	2.7
833.7	2.8
834.6	2.8
835.5	2.8
836.4	2.8
837.2	2.7
838.1	2.7
839.0	2.7
839.9	2.7
840.8	2.7
841.7	2.7
842.6	2.7
843.4	2.7
844.3	2.7
845.2	2.7
846.1	2.6
847.0	2.7
847.9	2.7
848.8	2.7
849.7	2.7
850.5	2.7
851.4	2.7
852.3	2.7
853.2	2.7
854.1	2.7
855.0	2.8
855.9	2.8
856.7	2.8
857.6	2.8
858.5	2.8
859.4	2.8
860.3	2.8
861.2	2.9
862.1	2.9
863.0	3.0
863.8	3.1
864.7	3.1
865.6	3.0
866.5	3.0
867.4	3.0
868.3	3.0
869.2	3.0
870.1	2.9
870.9	2.9
871.8	2.9
872.7	2.9
