 nm      %
------------
306.0	16.5
306.9	17.9
307.8	18.2
308.7	18.1
309.6	18.0
310.5	17.9
311.4	17.8
312.2	17.8
313.1	17.7
314.0	17.7
314.9	17.7
315.8	17.6
316.7	17.5
317.6	17.4
318.5	17.3
319.3	17.2
320.2	17.1
321.1	17.2
322.0	17.2
322.9	17.2
323.8	17.2
324.7	17.2
325.5	17.2
326.4	17.2
327.3	17.2
328.2	17.2
329.1	17.2
330.0	17.2
330.9	17.2
331.8	17.2
332.6	17.1
333.5	17.1
334.4	17.0
335.3	16.9
336.2	16.9
337.1	16.9
338.0	16.9
338.8	16.9
339.7	16.8
340.6	16.9
341.5	16.9
342.4	16.9
343.3	16.8
344.2	16.8
345.1	16.8
345.9	16.9
346.8	16.9
347.7	17.0
348.6	16.9
349.5	16.9
350.4	16.9
351.3	16.9
352.1	16.8
353.0	16.8
353.9	16.9
354.8	16.9
355.7	16.9
356.6	17.0
357.5	17.0
358.4	17.1
359.2	17.1
360.1	17.1
361.0	17.1
361.9	17.2
362.8	17.2
363.7	17.3
364.6	17.4
365.5	17.4
366.3	17.4
367.2	17.4
368.1	17.3
369.0	17.4
369.9	17.5
370.8	17.5
371.7	17.6
372.5	17.6
373.4	17.6
374.3	17.6
375.2	17.6
376.1	17.6
377.0	17.7
377.9	17.7
378.8	17.8
379.6	17.8
380.5	17.8
381.4	17.9
382.3	17.9
383.2	17.9
384.1	17.9
385.0	18.0
385.8	18.1
386.7	18.1
387.6	18.1
388.5	18.2
389.4	18.3
390.3	18.5
391.2	18.6
392.1	18.8
392.9	18.9
393.8	19.0
394.7	19.1
395.6	19.2
396.5	19.3
397.4	19.3
398.3	19.4
399.2	19.5
400.0	19.7
400.9	19.9
401.8	20.0
402.7	20.1
403.6	20.2
404.5	20.3
405.4	20.4
406.2	20.5
407.1	20.6
408.0	20.7
408.9	20.9
409.8	21.1
410.7	21.3
411.6	21.5
412.5	21.7
413.3	21.8
414.2	22.0
415.1	22.1
416.0	22.4
416.9	22.6
417.8	23.0
418.7	23.3
419.5	23.7
420.4	24.1
421.3	24.5
422.2	25.0
423.1	25.6
424.0	26.2
424.9	26.8
425.8	27.6
426.6	28.5
427.5	29.6
428.4	30.7
429.3	31.7
430.2	33.0
431.1	34.2
432.0	35.4
432.9	36.9
433.7	38.4
434.6	39.7
435.5	41.1
436.4	42.6
437.3	44.3
438.2	45.8
439.1	47.4
439.9	49.0
440.8	50.6
441.7	52.1
442.6	53.7
443.5	55.1
444.4	56.5
445.3	57.8
446.2	59.1
447.0	60.1
447.9	61.3
448.8	62.4
449.7	63.5
450.6	64.5
451.5	65.6
452.4	66.5
453.2	67.4
454.1	68.3
455.0	69.1
455.9	69.8
456.8	70.6
457.7	71.3
458.6	72.0
459.5	72.5
460.3	72.9
461.2	73.1
462.1	73.2
463.0	73.2
463.9	73.0
464.8	72.9
465.7	72.5
466.5	72.1
467.4	71.5
468.3	71.0
469.2	70.4
470.1	69.8
471.0	69.1
471.9	68.4
472.8	67.8
473.6	67.0
474.5	66.3
475.4	65.6
476.3	64.9
477.2	64.3
478.1	63.7
479.0	63.2
479.9	62.5
480.7	62.0
481.6	61.4
482.5	61.0
483.4	60.4
484.3	59.9
485.2	59.4
486.1	59.0
486.9	58.4
487.8	58.1
488.7	57.7
489.6	57.5
490.5	57.3
491.4	57.2
492.3	57.1
493.2	57.2
494.0	57.2
494.9	57.4
495.8	57.6
496.7	57.8
497.6	58.1
498.5	58.5
499.4	58.9
500.2	59.4
501.1	60.0
502.0	60.8
502.9	61.5
503.8	62.4
504.7	63.3
505.6	64.2
506.5	65.2
507.3	66.3
508.2	67.5
509.1	68.7
510.0	69.9
510.9	71.1
511.8	72.5
512.7	73.7
513.6	75.0
514.4	76.1
515.3	77.4
516.2	78.4
517.1	79.7
518.0	80.7
518.9	82.1
519.8	83.2
520.6	84.4
521.5	85.3
522.4	86.7
523.3	87.6
524.2	88.9
525.1	89.8
526.0	91.1
526.9	91.8
527.7	92.8
528.6	93.5
529.5	94.4
530.4	95.0
531.3	95.7
532.2	96.1
533.1	96.8
533.9	97.2
534.8	97.7
535.7	98.0
536.6	98.4
537.5	98.7
538.4	99.1
539.3	99.3
540.2	99.5
541.0	99.7
541.9	99.9
542.8	99.9
543.7	100.0
544.6	100.0
545.5	99.9
546.4	99.9
547.2	99.8
548.1	99.7
549.0	99.4
549.9	99.3
550.8	99.0
551.7	98.7
552.6	98.4
553.5	98.1
554.3	97.7
555.2	97.5
556.1	97.1
557.0	96.7
557.9	96.1
558.8	95.7
559.7	95.1
560.6	94.6
561.4	94.0
562.3	93.6
563.2	92.9
564.1	92.4
565.0	91.6
565.9	91.1
566.8	90.3
567.6	89.6
568.5	88.6
569.4	88.0
570.3	87.2
571.2	86.5
572.1	85.4
573.0	84.7
573.9	83.7
574.7	82.9
575.6	81.8
576.5	81.1
577.4	80.0
578.3	79.2
579.2	78.1
580.1	77.4
580.9	76.5
581.8	75.9
582.7	75.1
583.6	74.6
584.5	74.0
585.4	73.7
586.3	73.5
587.2	73.3
588.0	73.3
588.9	73.2
589.8	73.4
590.7	73.3
591.6	73.2
592.5	72.8
593.4	72.3
594.3	71.7
595.1	70.8
596.0	69.9
596.9	68.8
597.8	67.7
598.7	66.5
599.6	65.5
600.5	64.2
601.3	63.0
602.2	61.5
603.1	59.9
604.0	57.9
604.9	56.3
605.8	54.5
606.7	53.0
607.6	51.0
608.4	49.3
609.3	47.6
610.2	46.1
611.1	44.1
612.0	42.8
612.9	41.1
613.8	39.7
614.6	38.3
615.5	37.2
616.4	35.9
617.3	34.8
618.2	33.6
619.1	32.7
620.0	31.7
620.9	30.8
621.7	29.7
622.6	28.8
623.5	27.9
624.4	27.0
625.3	26.1
626.2	25.3
627.1	24.5
627.9	23.8
628.8	23.0
629.7	22.4
630.6	21.7
631.5	21.0
632.4	20.2
633.3	19.6
634.2	18.9
635.0	18.4
635.9	17.8
636.8	17.2
637.7	16.7
638.6	16.3
639.5	15.7
640.4	15.3
641.3	14.8
642.1	14.2
643.0	13.8
643.9	13.4
644.8	13.1
645.7	12.9
646.6	12.6
647.5	12.3
648.3	12.0
649.2	11.7
650.1	11.4
651.0	11.1
651.9	10.9
652.8	10.6
653.7	10.4
654.6	10.2
655.4	10.0
656.3	9.9
657.2	9.6
658.1	9.3
659.0	9.1
659.9	8.9
660.8	8.7
661.6	8.6
662.5	8.5
663.4	8.4
664.3	8.2
665.2	8.0
666.1	7.8
667.0	7.6
667.9	7.4
668.7	7.3
669.6	7.1
670.5	7.0
671.4	6.8
672.3	6.7
673.2	6.6
674.1	6.5
675.0	6.3
675.8	6.2
676.7	6.1
677.6	6.0
678.5	5.8
679.4	5.7
680.3	5.6
681.2	5.5
682.0	5.4
682.9	5.4
683.8	5.3
684.7	5.2
685.6	5.2
686.5	5.1
687.4	5.0
688.3	4.9
689.1	4.9
690.0	4.9
690.9	4.8
691.8	4.7
692.7	4.6
693.6	4.6
694.5	4.6
695.3	4.5
696.2	4.4
697.1	4.4
698.0	4.4
698.9	4.3
699.8	4.3
700.7	4.2
701.6	4.2
702.4	4.1
703.3	4.1
704.2	4.0
705.1	4.0
706.0	4.0
706.9	3.9
707.8	3.9
708.7	3.8
709.5	3.8
710.4	3.8
711.3	3.7
712.2	3.6
713.1	3.6
714.0	3.6
714.9	3.6
715.7	3.6
716.6	3.6
717.5	3.6
718.4	3.6
719.3	3.6
720.2	3.6
721.1	3.6
722.0	3.6
722.8	3.5
723.7	3.5
724.6	3.5
725.5	3.5
726.4	3.4
727.3	3.4
728.2	3.5
729.0	3.5
729.9	3.4
730.8	3.4
731.7	3.3
732.6	3.3
733.5	3.3
734.4	3.3
735.3	3.3
736.1	3.3
737.0	3.3
737.9	3.2
738.8	3.2
739.7	3.1
740.6	3.1
741.5	3.1
742.3	3.1
743.2	3.1
744.1	3.1
745.0	3.1
745.9	3.1
746.8	3.0
747.7	3.0
748.6	3.0
749.4	3.0
750.3	2.9
751.2	2.9
752.1	2.9
753.0	2.9
753.9	2.9
754.8	2.9
755.7	2.8
756.5	2.8
757.4	2.8
758.3	2.8
759.2	2.8
760.1	2.8
761.0	2.8
761.9	2.7
762.7	2.8
763.6	2.8
764.5	2.8
765.4	2.8
766.3	2.7
767.2	2.7
768.1	2.7
769.0	2.7
769.8	2.7
770.7	2.7
771.6	2.8
772.5	2.8
773.4	2.8
774.3	2.8
775.2	2.8
776.0	2.8
776.9	2.8
777.8	2.7
778.7	2.7
779.6	2.7
780.5	2.7
781.4	2.7
782.3	2.7
783.1	2.7
784.0	2.7
784.9	2.6
785.8	2.6
786.7	2.6
787.6	2.6
788.5	2.6
789.4	2.6
790.2	2.6
791.1	2.7
792.0	2.7
792.9	2.7
793.8	2.7
794.7	2.6
795.6	2.6
796.4	2.6
797.3	2.7
798.2	2.7
799.1	2.7
800.0	2.6
800.9	2.6
801.8	2.6
802.7	2.6
803.5	2.6
804.4	2.6
805.3	2.7
806.2	2.7
807.1	2.7
808.0	2.7
808.9	2.7
809.7	2.7
810.6	2.7
811.5	2.6
812.4	2.6
813.3	2.7
814.2	2.7
815.1	2.7
816.0	2.7
816.8	2.7
817.7	2.7
818.6	2.7
819.5	2.7
820.4	2.7
821.3	2.7
822.2	2.6
823.0	2.6
823.9	2.6
824.8	2.6
825.7	2.6
826.6	2.6
827.5	2.6
828.4	2.6
829.3	2.6
830.1	2.6
831.0	2.6
831.9	2.6
832.8	2.6
833.7	2.6
834.6	2.6
835.5	2.6
836.4	2.6
837.2	2.6
838.1	2.7
839.0	2.7
839.9	2.6
